customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0701,Female,0,Yes,Yes,49,No,Yes,Fiber optic,No,No,No internet service,No,No,No,One year,Yes,Electronic check,91.2,4446.37,No
CUST0702,Female,1,Yes,No,27,Yes,No,No,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),95.01,2594.92,No
CUST0703,Male,0,No,No,52,No,No,No,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer (automatic),27.08,1386.98,No
CUST0704,Female,0,Yes,No,23,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,105.85,2403.98,No
CUST0705,Male,0,No,Yes,21,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,100.94,2167.13,No
CUST0706,Male,1,No,Yes,29,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),21.41,607.05,No
CUST0707,Female,0,Yes,Yes,62,Yes,No,No,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),27.29,1702.12,No
CUST0708,Female,1,No,No,3,No,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),23.01,80.03,No
CUST0709,Female,1,No,Yes,58,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Mailed check,52.14,3030.17,No
CUST0710,Female,1,No,Yes,7,No,No,DSL,Yes,Yes,No,No,No internet service,No,Two year,No,Mailed check,69.95,531.12,No
CUST0711,Male,0,No,No,11,Yes,No,DSL,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.3,812.74,No
CUST0712,Female,0,Yes,Yes,30,No,Yes,No,Yes,No,Yes,No internet service,Yes,No,One year,No,Mailed check,45.3,1349.37,No
CUST0713,Male,0,No,Yes,33,No,Yes,Fiber optic,No,Yes,No,No,No internet service,Yes,Two year,Yes,Bank transfer (automatic),110.98,3698.58,No
CUST0714,Female,0,No,No,48,No,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,55.56,2634.99,Yes
CUST0715,Female,1,No,Yes,56,No,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.65,1272.82,No
CUST0716,Female,1,Yes,No,25,No,Yes,DSL,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,48.62,1260.56,No
CUST0717,Male,1,No,No,17,No,No phone service,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,No,Electronic check,72.17,1239.43,No
CUST0718,Female,0,Yes,No,37,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,Yes,One year,Yes,Credit card (automatic),59.64,2238.38,Yes
CUST0719,Female,1,Yes,No,49,No,No phone service,No,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,45.93,2265.93,No
CUST0720,Female,0,No,No,7,Yes,No phone service,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,One year,Yes,Electronic check,31.39,253.67,Yes
CUST0721,Female,1,No,Yes,40,No,No phone service,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Mailed check,101.55,4106.45,No
CUST0722,Male,0,Yes,Yes,5,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),119.61,575.34,No
CUST0723,Female,0,No,No,68,No,No phone service,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),51.61,3476.45,No
CUST0724,Male,1,Yes,No,43,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,56.93,2446.39,Yes
CUST0725,Male,1,Yes,Yes,63,Yes,Yes,No,No,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),81.04,5125.71,Yes
CUST0726,Male,1,No,No,28,No,No phone service,No,No internet service,No,No,No internet service,No internet service,Yes,Two year,No,Electronic check,91.28,2528.56,Yes
CUST0727,Male,1,No,No,27,No,No phone service,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),57.99,1516.14,No
CUST0728,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,One year,No,Electronic check,110.3,1087.29,No
CUST0729,Male,1,Yes,Yes,64,Yes,No,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,75.12,4854.57,No
CUST0730,Female,1,Yes,Yes,18,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),63.94,1170.42,No
CUST0731,Male,1,Yes,No,8,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,Two year,No,Mailed check,83.96,661.81,No
CUST0732,Male,0,No,No,26,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,115.19,2964.2,No
CUST0733,Male,0,No,Yes,33,No,No phone service,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Electronic check,99.04,3253.93,Yes
CUST0734,Female,1,No,Yes,43,Yes,No phone service,DSL,No internet service,No,Yes,No,No,No,Month-to-month,No,Mailed check,22.08,916.42,Yes
CUST0735,Female,0,No,No,67,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,No,Electronic check,51.9,3437.93,No
CUST0736,Male,1,No,No,14,No,Yes,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,No,Electronic check,66.0,964.67,No
CUST0737,Female,0,Yes,Yes,50,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),50.08,2553.77,Yes
CUST0738,Male,0,No,Yes,12,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,No,Mailed check,89.42,1039.45,Yes
CUST0739,Male,0,No,Yes,48,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,Two year,No,Electronic check,102.28,4864.89,No
CUST0740,Female,0,No,No,69,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,92.6,6372.37,No
CUST0741,Male,1,No,Yes,55,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),118.91,6536.22,No
CUST0742,Female,1,No,No,50,No,Yes,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Two year,No,Credit card (automatic),45.8,2260.48,No
CUST0743,Female,1,Yes,Yes,36,Yes,No phone service,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),107.25,3841.14,No
CUST0744,Male,0,Yes,Yes,16,Yes,No phone service,Fiber optic,No,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,96.2,1509.29,No
CUST0745,Male,1,Yes,Yes,57,No,No,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,54.94,3159.01,No
CUST0746,Female,1,No,Yes,28,Yes,No phone service,DSL,No,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),92.88,2621.9,No
CUST0747,Male,1,Yes,No,32,No,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),28.62,929.34,No
CUST0748,Male,0,Yes,No,59,No,Yes,No,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),98.51,5800.81,No
CUST0749,Male,0,No,Yes,54,No,No,No,No,No internet service,No internet service,Yes,No internet service,No,Month-to-month,No,Bank transfer (automatic),72.3,3945.1,No
CUST0750,Female,0,No,No,9,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),47.81,477.24,No
CUST0751,Female,1,No,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,84.89,3872.3,Yes
CUST0752,Male,1,Yes,Yes,22,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),83.45,1808.2,Yes
CUST0753,Female,1,Yes,Yes,20,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,39.37,789.96,No
CUST0754,Female,0,No,Yes,12,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,One year,No,Credit card (automatic),21.1,212.33,No
CUST0755,Female,0,No,No,32,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),62.23,1985.0,No
CUST0756,Female,1,Yes,Yes,23,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,76.09,1758.25,No
CUST0757,Female,0,Yes,Yes,10,Yes,No phone service,No,Yes,No,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,107.41,1076.31,Yes
CUST0758,Male,0,No,No,16,Yes,Yes,No,No,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),112.68,1785.97,No
CUST0759,Male,0,No,Yes,67,Yes,No phone service,No,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,71.94,4824.22,No
CUST0760,Male,0,Yes,Yes,46,No,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.89,4410.82,No
CUST0761,Female,1,No,Yes,24,No,No,DSL,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),62.81,1478.04,No
CUST0762,Female,0,Yes,No,72,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),94.1,6790.68,No
CUST0763,Male,0,Yes,Yes,20,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),38.89,732.14,No
CUST0764,Female,0,Yes,No,11,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,55.85,570.99,No
CUST0765,Male,0,Yes,Yes,36,Yes,No,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Electronic check,82.69,2982.02,No
CUST0766,Male,1,No,Yes,41,No,Yes,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),19.85,774.34,No
CUST0767,Male,1,No,No,16,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,Two year,No,Credit card (automatic),91.69,1419.27,No
CUST0768,Female,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.22,4818.49,No
CUST0769,Female,0,Yes,Yes,27,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),58.71,1591.65,No
CUST0770,Male,0,Yes,No,40,No,No,DSL,No internet service,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),63.69,2567.93,No
CUST0771,Male,0,Yes,No,46,Yes,No,No,Yes,No,No internet service,Yes,No,No,One year,No,Mailed check,104.83,4792.43,No
CUST0772,Male,0,Yes,No,17,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,97.12,1667.87,No
CUST0773,Male,0,No,No,70,Yes,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,No,Bank transfer (automatic),47.39,3285.55,No
CUST0774,Female,1,No,No,12,No,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,51.05,623.95,No
CUST0775,Female,0,No,Yes,12,Yes,Yes,DSL,Yes,No,No,No internet service,No,Yes,One year,No,Credit card (automatic),87.25,1038.2,Yes
CUST0776,Male,1,No,No,30,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,75.45,2278.88,Yes
CUST0777,Male,1,Yes,Yes,1,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,34.55,84.06,No
CUST0778,Female,0,Yes,Yes,15,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),49.61,787.93,No
CUST0779,Female,1,Yes,Yes,8,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Electronic check,109.8,828.83,No
CUST0780,Male,1,Yes,No,72,No,No,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,88.19,6388.22,Yes
CUST0781,Male,1,Yes,No,37,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),118.57,4343.74,No
CUST0782,Male,1,No,Yes,53,Yes,No phone service,DSL,No internet service,No internet service,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,96.24,5146.02,No
CUST0783,Female,1,Yes,No,55,Yes,Yes,No,No internet service,Yes,No,No internet service,No,No,Two year,Yes,Mailed check,114.08,6252.58,No
CUST0784,Female,1,No,No,44,No,No,No,No internet service,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,40.05,1750.4,No
CUST0785,Female,0,No,No,33,No,No,Fiber optic,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,96.69,3149.93,Yes
CUST0786,Male,1,No,No,8,No,No,DSL,No,No,Yes,No,Yes,No internet service,One year,No,Credit card (automatic),20.06,121.71,No
CUST0787,Male,1,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,86.42,627.61,No
CUST0788,Female,1,Yes,Yes,6,Yes,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,Two year,No,Credit card (automatic),65.87,439.65,Yes
CUST0789,Female,0,No,No,35,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,One year,No,Mailed check,53.37,1879.02,Yes
CUST0790,Male,1,No,Yes,17,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Mailed check,105.97,1823.08,Yes
CUST0791,Female,0,No,No,2,No,No,DSL,No,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),105.14,236.48,Yes
CUST0792,Female,1,Yes,No,27,Yes,No,DSL,No,Yes,No,No,No internet service,No internet service,Two year,No,Electronic check,20.27,523.57,No
CUST0793,Male,0,Yes,Yes,69,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,One year,No,Mailed check,80.17,5486.25,No
CUST0794,Female,0,Yes,Yes,43,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),55.52,2337.55,Yes
CUST0795,Male,1,No,Yes,20,No,No,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),60.4,1193.06,No
CUST0796,Male,1,No,No,27,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,102.87,2751.64,No
CUST0797,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,49.6,2585.03,No
CUST0798,Male,1,No,No,53,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,114.19,6020.02,Yes
CUST0799,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),36.32,2286.93,Yes
CUST0800,Male,0,Yes,Yes,20,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer (automatic),85.6,1753.49,No
CUST0801,Male,0,No,No,12,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer (automatic),86.55,1002.63,Yes
CUST0802,Female,0,No,No,56,Yes,No phone service,No,No internet service,No,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,43.72,2452.08,No
CUST0803,Male,0,No,No,48,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),51.12,2463.07,No
CUST0804,Male,1,No,No,53,Yes,No phone service,No,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,103.15,5471.3,No
CUST0805,Female,0,Yes,No,9,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Bank transfer (automatic),95.7,821.21,Yes
CUST0806,Female,0,Yes,No,52,Yes,Yes,No,No internet service,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),51.57,2663.52,No
CUST0807,Female,1,Yes,No,43,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Electronic check,72.46,3070.91,No
CUST0808,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,One year,Yes,Electronic check,24.29,1106.91,No
CUST0809,Female,1,Yes,Yes,52,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,39.29,2011.94,No
CUST0810,Male,1,No,No,45,Yes,No phone service,No,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),67.55,3045.91,No
CUST0811,Male,1,Yes,No,12,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,No internet service,Month-to-month,No,Mailed check,26.77,340.52,No
CUST0812,Male,0,Yes,Yes,36,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),104.02,3747.93,No
CUST0813,Male,0,Yes,No,23,No,No,No,No,No,Yes,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),91.24,2091.94,No
CUST0814,Female,0,No,Yes,1,No,No phone service,DSL,Yes,No,No,No internet service,No,No,Two year,No,Credit card (automatic),114.25,102.98,Yes
CUST0815,Female,1,No,Yes,13,No,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),88.73,1187.66,No
CUST0816,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,113.92,997.22,No
CUST0817,Male,1,No,Yes,34,No,No,No,No internet service,No,No,No internet service,No,No internet service,Two year,No,Electronic check,74.56,2558.46,No
CUST0818,Male,0,Yes,No,24,No,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,Yes,Mailed check,79.22,1927.03,Yes
CUST0819,Female,1,Yes,Yes,2,Yes,No phone service,DSL,No,No internet service,No,Yes,No internet service,Yes,Two year,No,Mailed check,117.65,227.22,No
CUST0820,Male,0,No,Yes,16,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),83.5,1315.73,No
CUST0821,Male,0,No,Yes,11,No,No phone service,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,21.14,229.59,Yes
CUST0822,Female,0,Yes,No,53,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,One year,No,Mailed check,91.83,4826.31,No
CUST0823,Female,1,Yes,No,23,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,No internet service,Yes,Two year,No,Credit card (automatic),110.36,2492.87,No
CUST0824,Male,1,No,Yes,28,Yes,Yes,No,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),99.15,2737.36,No
CUST0825,Female,0,No,Yes,42,No,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,No,Two year,Yes,Mailed check,77.55,3225.81,No
CUST0826,Female,0,No,No,24,No,No,No,Yes,No,No internet service,No,No internet service,No,Two year,No,Bank transfer (automatic),86.47,2075.7,Yes
CUST0827,Male,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,119.0,7055.91,No
CUST0828,Female,1,Yes,Yes,64,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Two year,Yes,Mailed check,27.25,1717.56,No
CUST0829,Male,1,Yes,Yes,27,No,Yes,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,One year,Yes,Electronic check,86.06,2367.14,No
CUST0830,Female,0,Yes,No,15,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,46.91,749.14,No
CUST0831,Male,1,No,No,46,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),83.29,3877.23,No
CUST0832,Male,0,No,No,57,Yes,Yes,No,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),79.98,4592.62,No
CUST0833,Male,1,Yes,No,26,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,33.65,861.28,Yes
CUST0834,Female,0,Yes,No,52,No,No,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),39.09,1989.95,No
CUST0835,Male,1,Yes,Yes,41,Yes,No phone service,No,No internet service,Yes,No,Yes,No internet service,No internet service,One year,No,Credit card (automatic),81.41,3344.69,No
CUST0836,Female,1,Yes,No,58,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Electronic check,31.08,1808.51,No
CUST0837,Male,1,No,Yes,46,Yes,No phone service,No,Yes,No,Yes,No internet service,No internet service,Yes,Two year,Yes,Mailed check,45.05,2107.3,No
CUST0838,Male,1,Yes,No,33,No,Yes,No,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,103.2,3455.2,No
CUST0839,Female,1,Yes,Yes,36,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,51.36,1849.78,Yes
CUST0840,Male,0,Yes,No,5,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,No,Mailed check,67.78,323.42,No
CUST0841,Male,1,Yes,No,6,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),114.0,652.59,No
CUST0842,Female,1,Yes,Yes,24,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,Two year,No,Credit card (automatic),41.17,938.56,No
CUST0843,Male,1,Yes,Yes,32,Yes,No,No,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,57.74,1848.59,No
CUST0844,Male,0,Yes,No,54,Yes,Yes,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.86,4317.99,Yes
CUST0845,Male,1,No,No,57,No,No phone service,No,Yes,No,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),95.04,5449.77,No
CUST0846,Male,0,No,No,6,No,Yes,No,Yes,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.97,660.28,Yes
CUST0847,Female,1,No,No,56,Yes,No,No,No internet service,No internet service,No,No,No internet service,No internet service,One year,No,Electronic check,111.38,6278.93,Yes
CUST0848,Female,1,No,No,11,No,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,97.22,1082.23,No
CUST0849,Male,0,Yes,Yes,15,No,No,DSL,Yes,No internet service,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),41.29,653.38,No
CUST0850,Female,1,No,Yes,42,Yes,Yes,No,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Electronic check,20.53,827.09,No
CUST0851,Male,0,No,No,6,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,Two year,No,Electronic check,57.14,378.37,Yes
CUST0852,Female,0,Yes,Yes,50,No,No,No,No,Yes,Yes,No,No internet service,No internet service,Two year,No,Electronic check,32.44,1639.51,No
CUST0853,Male,1,Yes,Yes,72,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,90.46,6480.14,No
CUST0854,Male,0,No,Yes,31,No,No phone service,No,Yes,No internet service,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),85.44,2617.62,No
CUST0855,Male,1,No,No,7,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,22.49,200.08,No
CUST0856,Male,1,Yes,Yes,71,No,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,Yes,Mailed check,103.33,7289.65,No
CUST0857,Male,0,No,No,44,No,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),43.37,1904.53,No
CUST0858,Male,0,Yes,Yes,58,No,No,Fiber optic,No internet service,Yes,No,No,Yes,No,One year,No,Credit card (automatic),62.09,3582.57,No
CUST0859,Female,0,Yes,No,3,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,86.13,274.9,No
CUST0860,Male,0,Yes,Yes,66,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Mailed check,61.8,4112.76,Yes
CUST0861,Female,1,Yes,No,28,No,No,No,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,63.01,1750.32,No
CUST0862,Male,1,No,No,28,No,No phone service,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),24.69,684.01,Yes
CUST0863,Female,0,Yes,Yes,27,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),58.95,1639.84,Yes
CUST0864,Female,1,Yes,No,43,No,No phone service,No,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),96.01,4156.82,Yes
CUST0865,Female,1,No,No,3,No,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No,Two year,Yes,Mailed check,111.35,373.77,No
CUST0866,Male,1,Yes,No,8,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),60.18,475.32,No
CUST0867,Male,1,No,No,4,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,61.21,218.25,No
CUST0868,Female,0,No,No,55,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),89.67,4923.04,No
CUST0869,Male,0,No,No,49,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),114.16,5615.45,Yes
CUST0870,Female,1,Yes,No,14,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.24,594.3,No
CUST0871,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,62.89,1926.64,No
CUST0872,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,99.19,2632.79,No
CUST0873,Female,0,Yes,Yes,21,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),80.19,1677.22,No
CUST0874,Male,1,No,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),29.28,501.22,Yes
CUST0875,Female,1,No,No,58,No,No,Fiber optic,Yes,No,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),82.03,4710.21,Yes
